time,content,splitword
2018-06-10,他因患有先天性智力障碍岁的他只有十来岁孩子的智力但当他开始画画时却惊艳了一座城,患有 先天性 智力 障碍 十来 孩子 智力 画画 惊艳 一座
2018-06-10,张学友演唱会完成五杀据通报月日晚张学友金华演唱会现场警方抓获一逃犯马某岁其因涉嫌盗窃被上海警方上网追逃被抓时马某正兜售演唱会门票同日演唱会开始前金华警方还抓获一涉嫌伪造国家机关公文罪被福建警方上网追逃的逃犯郑某,张学友 演唱会 五杀 通报 张学友 金华 演唱会 现场 警方 抓获 逃犯 马某 因涉嫌 盗窃 上海 警方 上网 追逃 时马 某正 兜售 演唱会 门票 同日 演唱会 金华 警方 抓获 涉嫌 伪造 国家机关 公文 福建 警方 上网 追逃 逃犯 郑某
2018-06-09,周末大派送麻烦问一下这是在哪里申领的现在去还来不来得及,周末 派送 麻烦 申领
2018-06-09,涨知识最新中国非物质文化遗产全名录悠久的历史和灿烂的古代文明为中华民族留下了极其丰富的文化遗产中国书法中国篆刻昆曲二十四节气中国被批准列入世界非物质文化遗产的数量已经达到个今天丰富的遗产是文明的印记收藏,知识 最新 物质 文化遗产 名录 悠久 历史 灿烂 古代文明 中华民族 留下 极其丰富 文化遗产 书法 篆刻 昆曲 二十四节气 批准 列入 世界 物质 文化遗产 数量 遗产 文明 印记 收藏
2018-06-09,好啊接力走起各地网友接力介绍团团帮忙转发岂不是更好咱老家就有全国第一批的非遗项目这些非遗都是文化宝藏建议青团以后分别单独介绍一下,接力 网友 接力 介绍 团团 帮忙 更好 老家 全国 第一批 项目 非遗 文化 宝藏 建议 青团 单独 介绍
2018-06-09,超燃中国海军招生宣传片发布大院校等你来加油中国海军官方发布年海军招生宣传片带你了解海军潜艇学院海军航空大学海军军医大学等所海军院校的校风校貌生活训练海军现代化武器装备火力全开震撼人心团子们你们心动了吗,超燃 海军 招生 宣传片 发布 院校 加油 海军 官方 发布 海军 招生 宣传片 海军 潜艇 学院 海军航空 大学 海军 军医大学 海军 院校 校风 校貌 生活 训练 海军 现代化 武器装备 火力 全开 震撼人心 团子 心动
2018-06-09,当初是你要分开分开就分开现在又要,当初 分开 分开 分开
2018-06-09,青岛之上合声四起年上海合作组织成员国元首理事会会议将于月日至日在青岛举行至今上合组织已经走过了年的风雨之路取得了令世界瞩目的成就尊重多样文明谋求共同发展的上海精神维护安全稳定的环境严厉打击恐怖主义分裂主义和极端主义坚持开放合作做,青岛 之上 合声 四起 上海 合作 组织 成员国 元首 理事会 会议 青岛 上合 组织 走过 风雨 世界 瞩目 成就 尊重 多样 文明 谋求 发展 上海 精神 维护 稳定 环境 严厉打击 恐怖主义 分裂主义 极端主义 开放 合作
2018-06-09,反面教材无疑了所以借钱的时候想的是,反面教材 无疑 借钱
2018-06-09,互喷群蹿红不加不是弄潮儿微信出狠招直接封号这两天一个奇葩的东西在微信里面悄悄的火了起来那就是互骂对喷群那个我是新来的请问是直接骂还是走程序朋友圈里突然冒出许多求拉入对骂群的信息该如何处理看全文网友只有我觉得这群很无聊吗,互喷群 蹿红 弄潮儿 微信出 狠招 封号 两天 奇葩 东西 微信 悄悄的 互骂 喷群 新来 请问 程序 朋友 圈里 求拉入 对骂 信息 全文 网友 这群 无聊
2018-06-09,浙江第一批梦想足球场启用孩子们离世界杯梦想更近了还有一个星期世界杯足球赛就要在俄罗斯打响而万里之外的浙江磐安有着这样一群孩子用自己的执着和努力奔跑在崭新的绿荫场上露出了灿烂的笑脸他们知道自己离梦想更近了,浙江 第一批 梦想 足球场 启用 孩子 世界杯 梦想 更近 星期 世界杯 足球赛 俄罗斯 打响 万里 之外 浙江 磐安 一群 孩子 执着 努力 奔跑 崭新 绿荫 场上 露出 灿烂 笑脸 梦想 更近
2018-06-09,马龙负张本智和日乒赛无缘男单四强国际乒联日本公开赛男单决赛焦点战马龙迎战张本智和先丢三局后连扳两局但最终总比分爆冷告负无缘四强男双半决赛里梁靖崑周恺以直落三局轻取中国台北的廖振珽林昀儒顺利晋级决赛,马龙 张本 日乒赛 无缘 男单 四强 国际乒联 日本 公开赛 男单 决赛 焦点 战马 迎战 张本 三局 两局 最终 总比分 爆冷 告负 无缘 四强 男双 半决赛 梁靖 周恺以 直落 三局 轻取 中国台北 廖振 林昀 顺利 晋级 决赛
2018-06-09,把对从前的留念和对未来的憧憬全部铭刻在这个六月吧未来还长有我陪你晚安,从前 留念 未来 憧憬 铭刻 六月 未来 还长 晚安
2018-06-08,转发祝福万考生决胜高考就在今天高考第二天放下昨日轻装上阵沉着自信细心作答高考不是人生唯一的出路你要做的是不给自己留下任何遗憾每一个为自己的人生拼尽全力的人都是最勇敢的战士再坚持一下拼搏过就值得自豪,祝福 考生 决胜 高考 高考 第二天 放下 昨日 轻装上阵 沉着 自信 细心 作答 高考 人生 唯一 出路 留下 遗憾 人生 尽全力 勇敢 战士 拼搏 值得 自豪
2018-06-08,今日此刻一起为海洋母亲发条微博曾有抹香鲸把塑料桶误认为是食物一点点吞进嘴里海龟误食海水中的塑料垃圾因痛苦不得不停止进食活活饿死据估算每年约有万吨塑料垃圾进入海洋全部加起来可以绕地球圈转发别让海洋变成垃圾海,今日 此刻 海洋 母亲 发条 微博 抹香鲸 塑料桶 误认为 食物 一点点 吞进 嘴里 海龟 误食 海水 塑料 垃圾 痛苦 停止 进食 活活 饿死 估算 万吨 塑料 垃圾 海洋 地球 海洋 垃圾
2018-06-08,跳水世界杯女子双人米台后小将携手夺冠昨晚国际泳联跳水世界杯女子双人米台决赛中国队两位后小将张家齐和掌敏洁夺冠比赛中两人配合默契个动作都发挥稳定以分的成绩强势夺冠戳看两位小将的精彩表现转起祝贺,跳水 世界杯 女子 双人 台后 小将 携手 夺冠 昨晚 国际泳联 跳水 世界杯 女子 双人 决赛 中国队 两位 小将 张家 掌敏洁 夺冠 比赛 两人 配合默契 动作 发挥 稳定 以分 成绩 强势 夺冠 两位 小将 精彩 表现 祝贺
2018-06-08,小学生借元钱乘地铁第二天专程前来送还近日武汉一小学生在地铁站寻找工作人员付晶说要给她元钱原来他前一天乘车没带钱付晶帮他买了一张票他专程来送还,小学生 借元 地铁 第二天 专程 前来 送还 近日 武汉 小学生 地铁站 寻找 工作人员 付晶 前一天 乘车 没带 付晶帮 一张 专程来 送还
2018-06-08,年月日中国近现代民族音乐的奠基人之一中国杰出的民族音乐家刘天华因病逝世终年岁刘天华是江苏江阴人一生为中国民族音乐的振兴付出了不懈的努力创作和整理了大量二胡和琵琶独奏曲他创作的病中吟良宵月夜等二胡曲是中国最早的民族乐器创作作品之一,年月日 近现代 民族音乐 奠基人 杰出 民族 音乐家 刘天华 逝世 终年 刘天华 江苏 江阴人 一生 民族音乐 振兴 付出 不懈 努力 创作 整理 二胡 琵琶 独奏曲 创作 中吟 良宵 月夜 二胡曲 最早 民族乐器 创作 作品
2018-06-08,这篇不合格的高考作文我要给打满分,这篇 合格 高考作文 我要 满分
2018-06-08,临产老师送考突然晕倒民警紧急送医日江苏邳州一中学考点一位临产老师放心不下孩子挺着大肚子来考场为考生送考加油结果突然晕倒将女老师送到医院据陪同到医院的辅警称该老师系中暑还有一个月才到预产期,临产 老师 送考 晕倒 民警 紧急 送医 江苏 邳州 中学 考点 临产 老师 放心不下 孩子 大肚子 考场 考生 送考 加油 晕倒 女老师 送到 医院 陪同 医院 辅警 老师 中暑 一个月 预产期
2018-06-08,高颜值加长版复兴号来啦月日起高颜值的加长版复兴号动车组列车将首次在京沪高铁上线运行加长版列车编组辆总长度超过米总定员达人计划每天投入运行列开行趟车次为上海虹桥北京南次次次试试去,高颜值 加长版 复兴号 高颜值 加长版 复兴号 动车组 列车 首次 京沪 高铁 上线 运行 加长版 列车 编组 总长度 超过 定员 计划 投入 运行 开行 车次 上海 虹桥 北京 南次 次次
2018-06-08,全国扫黄打非办公室对拼多多平台涉嫌违法违规进行深入核查近日根据群众举报和媒体报道全国扫黄打非办公室对拼多多平台涉嫌违法违规问题进行了深入核查相关线索已移交有关地方进行查处全国扫黄打非办公室将持续对案件查处情况予以关注,全国 扫黄打非 办公室 平台 涉嫌 违法 违规 核查 近日 群众 举报 媒体报道 全国 扫黄打非 办公室 平台 涉嫌 违法 违规 核查 相关 线索 移交 地方 查处 全国 扫黄打非 办公室 持续 案件 查处 予以 关注
2018-06-08,秒漫谈斯理之上海精神的深刻内涵和时代意义互信互利平等协商尊重多样文明谋求共同发展的上海精神贯穿了上合组织发展历程为打造本地区命运共同体促进各国共同发展提供思想基础和精神指引关于上海精神想了解更多戳视频,漫谈 斯理 上海 精神 深刻 内涵 时代 意义 互信 互利 平等 协商 尊重 多样 文明 谋求 发展 上海 精神 贯穿 上合 组织 发展 历程 打造 地区 命运 共同体 各国 发展 提供 思想 基础 精神 指引 上海 精神 视频
2018-06-08,触目惊心云南河口查获张貂皮近日云南省红河州河口县南屏边防检查站截获一无证运输车辆查获大量貂皮制品经数十名民警清点共计查获貂皮张其中大部分为雪貂皮和水貂皮初估涉案金额高达上千万元转发倡议不购买野生动物制品没有买卖就没有杀害,触目惊心 云南 河口 查获 貂皮 近日 云南省 红河州 河口县 南屏 边防 检查站 截获 无证 运输 车辆 查获 貂皮 制品 数十名 民警 清点 共计 查获 貂皮 大部分 貂皮 貂皮 初估 涉案 金额 高达 千万元 倡议 购买 野生动物 制品 买卖 杀害
2018-06-08,三分钟看懂魔性的东北话咋来的与中国其他省份不同辽宁吉林黑龙江三省的同学常常有超越省籍的东北人认同这其中东北官话的作用功不可没不过东北地区其实并不全讲东北官话而东北话越往北就越接近普通话,三分钟 魔性 东北 省份 辽宁 吉林 黑龙江 三省 同学 超越 省籍 东北 认同 东北 官话 作用 功不可没 东北地区 不全 东北 官话 东北 往北 接近 普通话
2018-06-08,取餐途中主动为救护车引路外卖小哥人命关天大不了扣点钱近日温州市急救中心一救护车因为目的地路况复杂司机一时无法找到便向一位正取餐的外卖小哥问路小哥怕说不清楚便在前引路小哥叫卢湖城他说当时没想那么多大不了扣点钱毕竟人命关天,取餐 途中 主动 救护车 引路 外卖 小哥 人命关天 扣点 近日 温州市 急救中心 救护车 目的地 路况 司机 找到 正取 外卖 小哥 问路 小哥 说不清楚 引路 小哥 卢湖城 扣点 人命关天
2018-06-08,沙漏的细沙缓缓流逝流走的是时间但流不走思念静心欣赏这首时光如漏沙回忆那逝去的时光,沙漏 细沙 缓缓 流逝 流走 时间 但流 思念 静心 欣赏 这首 时光 如漏 回忆 逝去 时光
2018-06-08,今晚可以稍稍放松但一定记得回家辛苦了晚安,今晚 稍稍 放松 记得 回家 辛苦 晚安
2018-06-08,内蒙古大兴安岭汗马发生雷击火经过余名扑火指战员天的奋力扑救截至日时外线明火全部扑灭整个火场全面得到控制转发致敬,内蒙古 大兴安岭 汗马 发生 雷击火 余名 扑火 指战员 奋力 扑救 日时 外线 明火 扑灭 火场 控制
2018-06-08,转发感谢高考背后付出的人高考结束考生已经走出考场在你们奋斗的同时考场外除了学生家长还有很多人在为你们默默守候着交警志愿者助考司机感谢所有为考生默默付出的人祝福所有考生,感谢 高考 背后 付出 高考 结束 考生 走出 考场 奋斗 考场 学生家长 默默 守候 交警 志愿者 助考 司机 感谢 考生 默默 付出 祝福 考生
2018-06-08,你被感动到了吗猜猜吴师傅是谁,感动 猜猜 师傅
2018-06-08,万水千山总是情领事保护伴你行高考结束了很多同学选择出国旅行来放松一下自己走出国门哪些安全事项必须知道一首由改编的暖曲领事保护伴你行送给大家愿平安相伴陪你跨过山和大海也穿过人山人海,万水千山 领事 保护 高考 结束 同学 选择 出国 旅行 放松 走出 国门 事项 一首 改编 领事 保护 送给 大家愿 平安 相伴 跨过 大海 穿过 人山人海
2018-06-08,这项绝美的技艺你忍心让它消失吗琉璃流云漓彩美轮美奂它们以各色水晶为原料在多度的高温下烧制经十多道手工工艺精细修磨而成年琉璃烧制技艺入选第二批国家级非物质文化遗产名录明天是文化和自然遗产日欣赏琉璃之美寻找非遗传人,这项 美的 技艺 忍心 消失 琉璃 流云 漓彩 美轮美奂 各色 水晶 原料 多度 高温 烧制 十多道 手工 工艺 精细 修磨 琉璃 烧制 技艺 入选 第二批 国家级 物质 文化遗产 名录 明天 文化 自然遗产 欣赏 琉璃 之美 寻找 遗传
